read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
76244,batch04,0.6,1.0,1,5,5,2029,,0
76480,batch03,38.5,47.0,1,4,4,2791,Tspan7,1
76642,batch04,60.0,60.0,1,3,2,1660,,0
76770,batch04,60.0,60.0,1,5,3,3590,,0
76937,batch04,60.0,60.0,1,5,2,3858,,0
76963,batch03,47.333333333333336,60.0,1,3,2,1709,,0
76980,batch04,49.142857142857146,60.0,3,7,4,2451,,0
76994,batch04,60.0,60.0,1,6,3,3068,Prkd1,1
77054,batch03,41.0,50.0,2,4,3,2065,,0
77118,batch03,60.0,60.0,1,2,2,1800,Gm35552,1
77383,batch01,1.4285714285714286,1.0,2,7,4,2927,Gm48166,1
77654,batch03,45.5,45.5,1,2,2,1711,,0
77708,batch03,60.0,60.0,1,5,3,3832,,0
77720,batch04,60.0,60.0,1,4,2,2520,,0
77826,batch01,51.0,60.0,1,7,2,3997,,0
77967,batch03,60.0,60.0,1,2,2,1471,Ripk2,1
78385,batch04,50.166666666666664,60.0,2,6,3,3328,,0
78890,batch01,46.25,60.0,2,8,3,3514,Gbe1;Chl1,2
79202,batch01,55.0,60.0,1,5,2,2191,Dpp10,1
79613,batch03,48.8,60.0,1,5,3,2152,,0
79698,batch04,51.1,60.0,2,10,3,4968,Cadm2,1
79831,batch01,39.5,39.5,1,2,2,1628,,0
79911,batch04,48.2,60.0,1,5,2,2391,,0
79941,batch04,60.0,60.0,1,3,2,1472,,0
80002,batch01,48.25,60.0,1,8,2,2953,Cntnap5b,1
80022,batch01,55.2,60.0,1,5,2,2157,Vmn2r107;4930549P19Rik,2
80023,batch04,54.666666666666664,60.0,1,3,2,1506,,0
80197,batch01,59.5,60.0,1,4,2,2920,,0
80688,batch04,7.5,7.5,2,2,2,1656,,0
81006,batch01,1.0,1.0,2,2,2,1921,,0
81323,batch01,45.0,60.0,1,3,3,1592,,0
81389,batch04,47.5,60.0,2,12,3,5213,,0
81432,batch04,8.0,8.0,2,2,2,1753,,0
81465,batch04,50.166666666666664,60.0,2,6,2,2568,,0
81577,batch03,45.625,60.0,1,8,2,2989,,0
81596,batch04,30.0,30.0,2,2,2,3549,,0
81793,batch01,45.75,60.0,2,4,4,3106,,0
81803,batch04,35.333333333333336,39.0,2,6,3,2662,A230006K03Rik;B230209E15Rik,2
81818,batch02,60.0,60.0,1,2,2,2021,Cntnap5a,1
81923,batch01,48.2,60.0,2,5,4,2357,Septin11,1
82043,batch04,48.166666666666664,60.0,1,6,2,3528,,0
82256,batch04,9.875,0.5,1,8,4,3716,E330016L19Rik;Gm7437,2
82392,batch04,50.57142857142857,60.0,1,7,2,3719,,0
82580,batch01,38.0,53.0,2,3,3,1768,,0
82655,batch04,57.0,57.0,1,2,2,1328,,0
82743,batch01,47.0,60.0,1,4,3,1541,Ptprd,1
82833,batch01,39.22222222222222,60.0,1,9,2,2916,Gm14452;Gm14448,2
82933,batch04,60.0,60.0,1,4,2,2520,Alcam,1
82971,batch04,40.333333333333336,60.0,2,3,2,1693,,0
83241,batch04,60.0,60.0,1,2,2,1802,,0
83367,batch04,40.333333333333336,60.0,2,3,2,1929,,0
83388,batch01,60.0,60.0,1,3,2,1980,Cntnap5a;Gm17847,2
83394,batch04,43.666666666666664,41.0,2,3,2,1386,,0
83555,batch04,41.833333333333336,49.5,1,6,2,2311,Pcdh17,1
83786,batch03,60.0,60.0,1,11,2,6170,Gm49655;Gbe1,2
83853,batch01,60.0,60.0,1,4,2,2136,Epha6,1
83927,batch04,46.333333333333336,58.5,3,6,4,3860,,0
84217,batch03,20.333333333333332,1.0,3,3,3,2179,,0
84391,batch04,42.333333333333336,60.0,2,3,3,1861,,0
84397,batch04,26.0,28.0,2,3,3,1680,,0
84850,batch02,49.25,52.0,1,4,2,2234,,0
84898,batch02,36.0,36.0,1,2,2,1703,,0
85293,batch03,7.4,0.5,1,10,6,3882,,0
85323,batch03,46.0,60.0,1,3,2,1546,,0
85559,batch01,45.0,60.0,2,8,5,6612,Mid1;Sorcs1,2
85571,batch02,30.4,31.0,1,10,5,3556,Otc,1
86582,batch01,5.2,0.0,1,15,3,3647,,0
87273,batch01,60.0,60.0,1,3,2,1969,,0
87316,batch01,55.22222222222222,60.0,2,9,3,4196,Map10,1
87484,batch01,60.0,60.0,2,2,2,1365,,0
87801,batch03,33.5,36.5,2,4,3,1641,,0
87864,batch04,60.0,60.0,1,2,2,1605,Grik2,1
87870,batch03,60.0,60.0,1,2,2,1794,Cntnap5b,1
88309,batch04,60.0,60.0,2,6,2,2260,,0
88351,batch04,4.714285714285714,1.0,1,7,3,3505,,0
88837,batch04,60.0,60.0,1,5,2,2365,,0
88902,batch01,35.333333333333336,45.0,1,3,2,1259,,0
89015,batch01,46.111111111111114,60.0,1,18,2,5785,Spag16,1
89127,batch04,45.333333333333336,60.0,1,3,2,2315,Cdh12,1
89442,batch04,60.0,60.0,1,5,2,3853,Grik2,1
89582,batch04,60.0,60.0,1,2,2,1430,,0
89622,batch04,53.42857142857143,60.0,1,7,2,2809,Nkain3;Gm11861,2
89730,batch04,60.0,60.0,1,4,2,1737,,0
90021,batch02,60.0,60.0,1,4,2,1693,Dpp10,1
90065,batch04,1.0,1.0,1,2,2,1672,,0
90197,batch01,60.0,60.0,1,2,2,1720,Cdh10,1
90599,batch01,60.0,60.0,1,3,2,1512,Cntnap5b;Serpinb3b,2
91348,batch01,22.571428571428573,7.0,5,7,5,3060,BC061237,1
91362,batch01,18.555555555555557,4.0,4,9,4,3360,,0
91367,batch01,52.5,52.5,1,2,2,1990,Lrrc4c,1
91377,batch01,47.333333333333336,60.0,2,6,3,2601,,0
91498,batch01,60.0,60.0,2,4,2,2103,Spag16,1
91601,batch04,60.0,60.0,1,4,2,2506,,0
91669,batch04,60.0,60.0,1,2,2,2227,,0
91679,batch04,60.0,60.0,1,4,2,2302,,0
91783,batch03,1.0,1.0,2,2,2,1428,,0
91944,batch04,7.333333333333333,0.0,1,3,3,1616,,0
92917,batch04,60.0,60.0,1,5,2,2041,,0
93331,batch01,42.25,52.0,2,4,3,2285,,0
93344,batch03,60.0,60.0,1,2,2,2326,,0
93442,batch01,60.0,60.0,1,2,2,1359,Gm40765,1
93694,batch03,48.166666666666664,60.0,2,6,3,2321,,0
93816,batch01,60.0,60.0,2,2,2,1753,,0
93876,batch03,42.54545454545455,60.0,2,11,3,4383,,0
94205,batch01,45.0,60.0,1,3,2,2172,,0
94329,batch02,52.375,60.0,1,8,2,2827,Gm49655,1
94369,batch04,60.0,60.0,1,3,2,2462,,0
94434,batch01,60.0,60.0,2,3,2,2046,,0
94517,batch04,60.0,60.0,2,2,2,1508,,0
94521,batch04,60.0,60.0,1,4,2,2122,Luzp2,1
94570,batch03,57.5,60.0,1,8,3,3923,Cntnap5b,1
94587,batch04,48.57142857142857,60.0,2,7,3,2265,,0
94667,batch04,60.0,60.0,1,2,2,1564,,0
94717,batch04,1.6666666666666667,1.0,3,3,3,2294,C230029F24Rik,1
94817,batch04,46.25,51.5,2,4,3,1916,,0
94881,batch01,57.0,60.0,1,4,2,2325,,0
95131,batch04,44.25,48.0,1,4,2,2264,,0
95191,batch03,12.2,1.0,1,5,3,2031,,0
95284,batch04,37.76923076923077,42.0,2,13,2,4324,,0
95599,batch02,33.0,36.0,2,4,3,2203,Lrfn5,1
95974,batch04,60.0,60.0,1,2,2,1600,Pcdh7,1
96419,batch04,60.0,60.0,1,2,2,1518,Gm29686,1
96599,batch01,36.4,60.0,3,5,4,2688,Gm48779,1
96628,batch01,60.0,60.0,1,4,2,1872,,0
96659,batch04,60.0,60.0,1,2,2,1467,,0
96910,batch01,24.25,18.0,1,4,2,2562,Gm15281,1
96921,batch01,60.0,60.0,1,3,2,2283,,0
96939,batch01,60.0,60.0,1,3,2,2836,,0
97120,batch04,46.333333333333336,60.0,1,3,3,2138,,0
97140,batch03,37.6,60.0,1,5,2,2186,,0
97148,batch01,56.75,60.0,1,8,2,3280,Nova1,1
97156,batch03,58.0,58.0,1,2,2,1302,,0
97274,batch04,60.0,60.0,2,4,3,2852,,0
97416,batch04,0.5,0.5,1,2,2,1754,,0
97837,batch02,56.666666666666664,60.0,1,3,2,2227,,0
97849,batch04,60.0,60.0,1,2,2,1941,,0
97933,batch04,60.0,60.0,1,3,2,2320,Mmp16,1
98012,batch04,38.333333333333336,36.0,3,3,3,1862,,0
98022,batch04,34.666666666666664,24.0,3,3,3,1828,,0
98023,batch04,48.0,51.0,1,4,2,2224,Cdh12,1
98167,batch03,41.666666666666664,60.0,4,12,5,5762,Lrrc4c,1
98224,batch04,60.0,60.0,2,3,2,2253,,0
98225,batch04,19.285714285714285,2.0,2,7,3,2610,,0
98377,batch02,32.0,35.0,2,3,2,3096,,0
98426,batch01,60.0,60.0,1,2,2,2078,Csmd3,1
98445,batch04,33.0,35.5,2,4,3,2136,,0
98487,batch01,58.875,60.0,2,8,2,3621,,0
98574,batch04,1.75,0.5,1,4,4,1620,Gm5924,1
99281,batch01,60.0,60.0,2,5,3,2476,,0
99324,batch04,60.0,60.0,1,2,2,1343,4930549P19Rik;Vmn2r103,2
99543,batch04,45.625,60.0,1,8,2,2986,,0
100039,batch01,48.75,60.0,1,4,2,1614,,0
100084,batch03,60.0,60.0,1,3,2,1623,,0
100107,batch01,30.5,30.5,2,2,2,1716,Xkr4,1
100135,batch01,58.6,60.0,1,5,2,3016,Vmn1r73,1
100167,batch01,51.57142857142857,60.0,2,7,3,3234,,0
100169,batch03,45.35294117647059,60.0,4,17,6,5361,Gm42977;Igsf1,2
100309,batch04,45.25,60.0,1,4,3,2672,,0
100329,batch02,52.0,57.5,1,6,2,2704,,0
100821,batch01,60.0,60.0,1,2,2,1346,Cdh12,1
100946,batch04,51.2,60.0,1,5,3,3120,Lrrc4c,1
101004,batch04,60.0,60.0,1,3,2,1709,,0
101485,batch01,1.0,1.0,1,2,2,1762,,0
101511,batch04,60.0,60.0,1,2,2,1699,Cpq,1
101578,batch03,50.0,60.0,1,4,2,2587,Grik2,1
102013,batch04,31.0,31.0,1,2,2,2018,,0
102015,batch04,30.5,30.5,1,2,2,1430,,0
102289,batch04,46.666666666666664,60.0,2,9,6,4570,,0
102425,batch03,60.0,60.0,1,3,2,2519,,0
102537,batch04,39.0,39.0,1,2,2,1554,,0
102781,batch03,42.4,60.0,1,5,2,2177,,0
102782,batch01,33.666666666666664,40.5,2,6,5,3867,Dmd,1
103025,batch04,11.444444444444445,1.0,3,9,4,4471,,0
103240,batch04,24.666666666666668,21.0,3,6,4,3107,Sdc2,1
103241,batch04,24.454545454545453,14.0,1,11,7,3978,Btbd35f28,1
103298,batch04,39.0,39.0,1,2,2,1402,,0
103342,batch03,26.5,26.5,2,2,2,1173,Mill1,1
103470,batch04,22.666666666666668,30.0,2,3,2,1687,,0
103906,batch01,45.25,60.0,2,4,3,2198,,0
104042,batch04,14.461538461538462,8.0,1,13,6,4571,,0
104044,batch03,20.333333333333332,1.0,1,3,3,1548,,0
104112,batch01,40.5,40.5,2,2,2,1779,Nkain3,1
104213,batch04,60.0,60.0,1,2,2,1387,,0
104214,batch03,54.5,54.5,1,2,2,1721,,0
104262,batch01,60.0,60.0,2,2,2,1598,Gm48619,1
104279,batch02,16.4,1.0,1,5,5,2566,Il1rapl1;Btbd35f21,2
104423,batch01,60.0,60.0,1,3,3,2018,Ptprd;Skint6,2
104767,batch04,48.142857142857146,60.0,1,7,3,2912,Pcdh7;4932441J04Rik,2
105486,batch01,40.333333333333336,60.0,1,3,2,1639,,0
105594,batch04,29.5,28.0,3,6,5,3330,Gm17188,1
105734,batch04,42.0,60.0,2,7,3,3120,Chl1;Cadm2,2
105903,batch04,46.25,60.0,1,4,2,1601,,0
105989,batch04,30.5,30.5,2,2,2,1955,,0
106047,batch01,44.5,44.5,1,2,2,1529,,0
106065,batch04,58.333333333333336,60.0,1,3,2,1770,,0
106199,batch03,35.5,35.5,1,2,2,1213,,0
106259,batch04,36.25,42.0,2,4,3,2250,,0
106395,batch01,22.666666666666668,6.0,1,3,2,1426,Ptprd,1
106412,batch02,60.0,60.0,1,3,2,1489,,0
106464,batch01,46.0,60.0,1,4,2,3348,,0
106538,batch04,50.0,60.0,2,4,3,1571,Mageb18,1
106794,batch04,60.0,60.0,1,4,2,2520,,0
107326,batch01,60.0,60.0,2,2,2,3032,,0
107398,batch03,18.0,10.5,1,4,2,1582,Agbl4,1
107613,batch01,60.0,60.0,1,2,2,2919,,0
107728,batch04,46.75,47.0,1,4,2,2467,4930523O13Rik,1
108010,batch04,38.2,60.0,2,5,4,2470,,0
108547,batch04,20.333333333333332,1.0,1,3,3,1999,Zscan4c,1
108588,batch04,3.2857142857142856,0.0,1,7,4,2242,Gm5924,1
108639,batch03,22.333333333333332,5.0,2,3,3,1524,,0
108775,batch01,35.0,35.0,1,2,2,1687,,0
108947,batch01,60.0,60.0,2,3,2,1844,,0
108951,batch04,30.5,30.5,1,2,2,2646,Epha5,1
108965,batch04,60.0,60.0,2,2,2,1563,Gm35430,1
109382,batch04,30.2,24.0,2,5,3,3032,Galnt13,1
109653,batch04,60.0,60.0,1,2,2,1582,C230029F24Rik,1
109696,batch01,60.0,60.0,2,2,2,2160,Fam172a,1
109877,batch01,60.0,60.0,2,8,4,4141,Tbx22;Cdh10,2
109878,batch04,53.55555555555556,60.0,1,9,2,4028,,0
109948,batch01,50.0,60.0,1,4,2,2422,Gm44898,1
110113,batch01,18.166666666666668,0.5,1,6,4,2602,,0
110210,batch01,30.5,30.5,2,2,2,1848,,0
110240,batch03,47.111111111111114,60.0,2,9,2,3058,4930404A05Rik;Agbl4,2
110388,batch04,60.0,60.0,1,3,2,1925,A330072L02Rik,1
110640,batch04,52.46666666666667,60.0,1,15,3,5292,9530002B09Rik;Gm12880;Tle1,3
110643,batch04,18.555555555555557,8.0,1,9,4,3470,,0
110644,batch04,7.625,0.0,2,8,4,2558,,0
110922,batch04,3.5,3.5,1,2,2,1514,,0
111426,batch01,50.333333333333336,53.0,1,3,2,1626,Gm30835,1
111875,batch01,30.875,33.0,3,8,4,3732,A530072M11Rik,1
111963,batch04,59.0,60.0,1,4,2,2261,Cdh10;4921515E04Rik,2
111994,batch01,51.32142857142857,60.0,2,28,2,8245,,0
112085,batch01,54.375,60.0,1,8,3,3985,Prkd1,1
112131,batch01,42.4,60.0,1,5,3,1993,Lmbrd1,1
112243,batch01,53.09090909090909,60.0,1,11,2,2948,,0
112245,batch04,11.571428571428571,0.0,1,7,2,2546,,0
112272,batch01,43.77777777777778,60.0,1,9,3,3710,Ptprd,1
112405,batch04,60.0,60.0,1,2,2,1475,,0
112468,batch04,40.333333333333336,60.0,2,3,3,2147,,0
112534,batch04,56.0,60.0,1,3,2,1787,Zfp804b,1
112650,batch01,14.4,1.0,2,5,4,2574,,0
112651,batch01,55.0,60.0,1,3,2,3117,,0
112679,batch03,22.833333333333332,8.0,1,6,5,3823,Cask,1
112705,batch04,46.2,60.0,1,5,2,2391,Gbe1;D16Ertd519e,2
112719,batch03,7.0,7.0,2,2,2,2034,,0
112795,batch03,44.0,60.0,3,10,7,4067,Nkrf;Gm49655,2
112812,batch03,55.0,60.0,1,4,2,2449,,0
112817,batch04,33.25,34.5,2,4,2,1721,Grm5,1
112869,batch01,60.0,60.0,1,3,2,2505,Lrfn5,1
113118,batch04,49.25,60.0,2,4,2,2001,Fam172a,1
113231,batch04,52.2,60.0,1,5,2,3119,Cdh10;4921515E04Rik,2
113272,batch01,49.5,59.5,1,12,2,4336,,0
113288,batch01,60.0,60.0,1,2,2,1888,,0
113397,batch01,52.0625,60.0,2,16,3,6207,Sim1,1
113796,batch04,33.57142857142857,28.0,2,7,3,2295,,0
113820,batch01,60.0,60.0,1,2,2,1301,,0
113883,batch03,26.0,22.0,1,4,3,2408,,0
113930,batch04,60.0,60.0,1,3,2,2366,,0
114128,batch01,49.0,60.0,2,9,3,4438,Gm3678,1
114457,batch04,40.333333333333336,60.0,2,3,3,1696,,0
114490,batch03,31.6,22.0,1,5,3,2132,Gpr174,1
114548,batch01,30.5,30.5,2,2,2,1166,,0
114667,batch04,28.0,20.0,1,7,6,2814,Dipk2b,1
114753,batch04,59.5,59.5,1,2,2,1528,Gm47331,1
114946,batch04,60.0,60.0,3,3,3,2101,,0
115506,batch04,30.5,30.5,1,2,2,1293,,0
115703,batch04,14.6,2.0,1,5,4,2528,,0
115708,batch04,30.5,30.5,2,2,2,1526,,0
116191,batch01,30.5,30.5,2,2,2,1547,,0
116234,batch01,36.285714285714285,33.0,3,14,4,4603,Gm14643,1
116338,batch04,47.45454545454545,60.0,1,11,2,3675,,0
116499,batch03,60.0,60.0,1,2,2,1834,Gm11867,1
116561,batch04,49.666666666666664,60.0,1,3,2,2058,,0
116587,batch03,60.0,60.0,1,4,2,2460,,0
116819,batch04,49.1,60.0,2,10,4,3717,Lrfn5,1
116912,batch04,42.666666666666664,52.5,2,6,3,2922,,0
117116,batch01,30.157894736842106,38.0,3,19,6,8132,,0
117276,batch01,54.666666666666664,60.0,1,3,2,1739,,0
117283,batch04,56.583333333333336,60.0,1,12,2,4219,,0
117372,batch03,30.5,30.5,2,2,2,1299,Tecrl,1
118082,batch04,52.1,60.0,1,10,4,4506,,0
118093,batch02,60.0,60.0,1,6,2,2218,Alcam,1
118186,batch01,60.0,60.0,1,2,2,1711,,0
118432,batch03,60.0,60.0,1,3,2,1831,,0
118462,batch04,7.666666666666667,0.0,1,3,3,1371,,0
118553,batch04,40.333333333333336,60.0,1,3,2,1774,,0
118677,batch04,54.857142857142854,60.0,1,7,2,3034,,0
119040,batch03,46.5,46.5,1,2,2,1171,A230057D06Rik,1
119341,batch04,60.0,60.0,1,2,2,1449,,0
119425,batch03,28.4,11.0,3,5,4,3242,,0
119441,batch04,43.5,43.5,2,2,2,1666,,0
119473,batch01,56.0,60.0,1,5,3,2790,,0
119607,batch04,60.0,60.0,1,4,3,2382,,0
119634,batch01,60.0,60.0,2,3,2,2154,,0
119646,batch04,1.6666666666666667,0.0,1,9,7,3862,Gm7386;Gm14553,2
120454,batch04,6.5,6.5,1,2,2,1965,,0
121168,batch04,26.0,17.0,1,3,2,2081,,0
121240,batch03,50.8,60.0,2,5,3,2674,Ptprd,1
121263,batch01,49.5,49.5,2,2,2,2066,,0
121266,batch04,30.5,30.5,1,2,2,1569,,0
121362,batch01,60.0,60.0,1,3,2,1531,Epha5,1
121489,batch01,53.1,60.0,2,10,4,4518,Gpr55,1
121963,batch04,60.0,60.0,2,5,3,2256,Epha5,1
122054,batch04,60.0,60.0,1,3,2,1207,,0
122218,batch01,48.125,60.0,2,8,4,3730,,0
122247,batch01,31.75,31.5,1,4,2,1694,,0
122604,batch04,8.25,0.0,2,4,4,1784,Xlr5a,1
122787,batch03,56.625,60.0,1,8,2,3381,,0
123233,batch04,60.0,60.0,1,5,2,2457,C230029F24Rik,1
123281,batch01,30.5,30.5,2,2,2,1263,Gm15427,1
123328,batch03,32.0,32.0,1,2,2,1386,,0
123460,batch03,40.3,60.0,1,10,3,3819,Gm16025,1
123593,batch04,52.833333333333336,60.0,1,6,2,2653,,0
123843,batch04,42.4,51.0,4,5,4,1912,Cbfa2t2-ps1;4930532I03Rik,2
123963,batch04,22.0,5.0,2,3,3,2099,,0
124188,batch03,13.0,13.0,1,2,2,1280,,0
124382,batch03,54.75,60.0,1,4,2,2336,,0
124461,batch04,35.0,60.0,3,7,4,3170,,0
124564,batch02,60.0,60.0,1,5,2,2843,,0
124603,batch04,60.0,60.0,1,4,2,1733,,0
124611,batch04,59.0,60.0,2,11,3,3738,,0
124628,batch01,60.0,60.0,1,4,2,1622,Serpinb8,1
124856,batch03,49.9,60.0,3,10,4,4813,Shroom3;Cadm2,2
125158,batch01,26.22222222222222,15.0,3,9,4,3589,Chl1,1
125463,batch03,40.666666666666664,60.0,2,3,3,1706,Csmd3,1
125488,batch01,32.666666666666664,34.5,2,6,4,3070,Galnt13,1
125743,batch04,58.333333333333336,58.0,1,3,2,2099,Ptprd;Elavl4,2
126020,batch03,28.75,22.5,2,4,3,1609,Epha6,1
126067,batch01,60.0,60.0,1,2,2,1669,Cadm2,1
126093,batch01,44.7,56.5,1,10,2,4073,,0
126278,batch04,52.5,60.0,2,12,4,4790,Gbe1,1
126353,batch01,48.2,60.0,3,5,4,2097,,0
126465,batch04,58.333333333333336,60.0,1,6,2,2919,,0
126706,batch02,60.0,60.0,1,5,2,2620,,0
126911,batch04,60.0,60.0,3,5,3,2082,,0
127048,batch04,60.0,60.0,2,3,2,2112,Dpp10,1
127644,batch04,60.0,60.0,1,4,2,2179,Csmd3,1
128000,batch01,57.857142857142854,60.0,2,7,2,2586,,0
128378,batch01,60.0,60.0,1,2,2,1415,,0
128528,batch03,34.0,50.0,4,13,4,4980,,0
128725,batch03,30.75,31.5,1,4,3,1854,Efhc2;Gm9428,2
129425,batch02,43.333333333333336,36.0,1,3,2,1462,Serpinb10,1
129586,batch01,30.666666666666668,31.0,2,3,2,2330,,0
129599,batch01,60.0,60.0,1,4,2,2691,,0
129615,batch01,40.25,49.0,1,4,2,1646,Cadm2,1
129749,batch04,60.0,60.0,1,2,2,1255,,0
129830,batch03,57.333333333333336,60.0,1,6,2,2302,Gm47914,1
129852,batch01,60.0,60.0,1,4,2,2293,,0
130382,batch03,41.92307692307692,60.0,1,13,3,5669,Gm22536;Pcdh7,2
130760,batch04,58.0,60.0,1,12,3,4591,Gpc5,1
130940,batch03,30.5,30.5,1,4,4,2387,,0
131005,batch01,15.75,2.5,2,8,6,1918,Gm7437,1
131306,batch03,37.0,37.0,1,2,2,1249,,0
131452,batch04,60.0,60.0,1,3,2,1521,,0
131453,batch01,3.3333333333333335,1.0,1,3,3,1644,,0
131645,batch03,52.07142857142857,60.0,1,14,5,5789,Gm29114;Ikzf2,2
131788,batch03,60.0,60.0,1,2,2,1291,Alcam,1
131829,batch01,11.0,0.0,1,5,4,2388,,0
132140,batch04,57.25,60.0,1,4,2,1779,Ascc3,1
132332,batch03,49.4,60.0,2,5,3,2003,Cdc16,1
132521,batch04,60.0,60.0,1,4,2,3144,Mmp16,1
132687,batch04,60.0,60.0,1,2,2,1618,Cpq,1
132762,batch03,48.2,60.0,1,5,4,2884,Cybb,1
133638,batch04,60.0,60.0,1,3,2,1777,,0
133887,batch01,43.5,60.0,3,6,4,3179,Zfp970;Gm30092,2
133986,batch03,56.0,60.0,1,3,2,1674,,0
134055,batch04,21.75,13.5,2,4,4,2132,Gm3696,1
134189,batch04,7.0,1.0,1,3,3,2009,,0
134299,batch03,25.142857142857142,12.0,1,7,5,3459,,0
134338,batch04,60.0,60.0,1,5,2,2035,,0
134479,batch03,60.0,60.0,2,2,2,1585,,0
134549,batch04,47.0,60.0,1,4,2,1552,,0
134633,batch04,57.8,60.0,1,5,2,2331,,0
134737,batch04,5.117647058823529,0.0,3,17,7,4836,Gm14349;Gm5923,2
134918,batch04,60.0,60.0,1,8,2,2401,,0
135008,batch04,59.4,60.0,1,5,3,4051,,0
135027,batch03,60.0,60.0,1,4,2,3006,,0
135070,batch03,60.0,60.0,1,4,2,2248,,0
135137,batch04,60.0,60.0,1,6,2,3424,,0
135522,batch04,44.4,60.0,2,5,2,2065,,0
135582,batch03,60.0,60.0,1,3,2,1981,,0
135981,batch01,60.0,60.0,1,3,2,2274,Ptchd4,1
136170,batch04,60.0,60.0,2,4,2,1886,Gm28363,1
136246,batch01,60.0,60.0,2,4,2,1809,Gm47710,1
136468,batch01,9.6,1.0,2,5,5,2399,,0
136567,batch04,60.0,60.0,1,3,2,1880,,0
137127,batch04,31.0,31.0,1,2,2,1514,,0
137233,batch04,24.0,11.0,2,3,2,1631,Sdc2,1
137312,batch04,6.0,1.0,2,4,4,2836,,0
137349,batch03,50.285714285714285,60.0,2,7,3,2728,,0
137424,batch02,41.666666666666664,60.0,2,3,3,1650,Gm20063,1
137437,batch01,19.0,1.0,1,3,2,1789,,0
137481,batch04,30.5,29.5,1,8,4,3235,,0
137642,batch01,46.25,50.5,1,4,2,1877,,0
137744,batch03,55.5,55.5,1,2,2,1374,,0
137843,batch01,5.714285714285714,0.0,3,7,4,3102,,0
138038,batch04,2.857142857142857,0.0,3,7,6,2919,Btbd35f28,1
138043,batch01,60.0,60.0,1,4,3,3021,,0
138228,batch03,36.111111111111114,39.0,1,9,2,4152,,0
138268,batch04,51.0,60.0,1,7,2,3356,,0
138422,batch01,34.5,34.5,2,2,2,1851,,0
138529,batch04,52.666666666666664,60.0,1,3,3,2057,,0
138566,batch03,60.0,60.0,1,4,2,2754,Gm11867,1
138603,batch01,35.0,35.0,2,2,2,1730,Ptchd4,1
138656,batch03,11.0,11.0,1,2,2,1425,,0
138686,batch01,54.5,60.0,1,8,2,2720,,0
138701,batch03,15.11111111111111,1.0,3,9,4,2661,Potefam3f;Kcnk1,2
138735,batch03,53.375,60.0,1,8,2,3074,A530072M11Rik,1
138744,batch04,41.333333333333336,60.0,2,3,3,1899,,0
138804,batch01,40.8,57.0,2,5,2,1872,,0
138941,batch04,55.5,60.0,1,6,4,2862,Gm18728,1
139182,batch04,0.6666666666666666,0.0,2,3,3,1420,,0
139214,batch03,58.5,60.0,2,6,3,2393,Gm11867;Gm30092,2
139269,batch01,58.0,60.0,1,4,2,2394,Crisp4,1
139347,batch04,31.4,44.0,2,5,3,2032,,0
139586,batch04,60.0,60.0,1,2,2,1367,,0
139732,batch01,60.0,60.0,1,3,2,1983,,0
139820,batch01,60.0,60.0,2,4,3,1918,Zbtb46,1
139936,batch02,20.0,20.0,1,2,2,1622,,0
140046,batch04,59.333333333333336,60.0,1,3,2,1721,Ptprd,1
140112,batch03,60.0,60.0,1,3,3,1839,Gm11867,1
140388,batch03,60.0,60.0,1,2,2,1406,,0
140503,batch03,60.0,60.0,2,4,4,2642,Pgpep1,1
140867,batch01,50.0,60.0,1,4,2,1693,Galnt13;Kcnj3,2
141113,batch01,51.2,60.0,2,10,3,3960,Nkain3;Psmb6-ps2,2
141231,batch01,60.0,60.0,1,4,3,2342,Cdh7,1
141437,batch04,53.0,60.0,2,7,3,2773,Col19a1,1
141456,batch01,34.375,42.5,2,8,3,2416,Gm11867,1
141525,batch01,37.0,38.0,1,4,2,1363,,0
141613,batch03,60.0,60.0,2,3,2,2164,,0
141624,batch01,45.0,60.0,2,4,3,1910,Lrfn5,1
141699,batch04,60.0,60.0,1,2,2,1958,,0
141798,batch04,44.625,60.0,2,8,3,3042,Mmp16,1
142028,batch01,60.0,60.0,1,2,2,1745,,0
142144,batch04,60.0,60.0,1,2,2,2925,,0
142748,batch03,52.4,58.0,1,5,2,3172,,0
142973,batch04,53.5,60.0,1,6,2,2455,,0
143271,batch01,40.333333333333336,60.0,1,3,3,1733,Epha5,1
143290,batch04,45.25,60.0,2,4,3,1990,,0
143552,batch04,41.0,60.0,2,3,2,1280,,0
143663,batch04,46.166666666666664,57.5,3,6,4,2185,Sh3kbp1,1
143735,batch04,50.0,60.0,2,3,3,1470,,0
143781,batch01,60.0,60.0,1,4,3,2165,,0
143999,batch01,16.375,2.0,3,8,5,3122,,0
144182,batch04,19.666666666666668,0.0,1,3,2,2106,,0
144266,batch01,32.77777777777778,36.0,3,9,4,2990,,0
144400,batch01,29.2,18.0,1,5,4,3270,Maob;Gm14331,2
144478,batch01,5.2,1.0,1,5,4,2743,,0
144592,batch03,52.5,60.0,1,4,2,2707,,0
144630,batch01,60.0,60.0,1,2,2,2266,,0
144832,batch04,47.0,55.0,2,3,2,1604,Gm30835,1
144902,batch01,51.166666666666664,60.0,1,6,3,2890,Arap2;4932441J04Rik,2
145058,batch04,45.25,60.0,1,4,2,2220,,0
145097,batch04,48.2,60.0,2,5,4,2521,Cadm2,1
