read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
25655,batch04,47.45454545454545,59.0,2,11,2,4795,Gm44525;Klra1;Kcng4;Gm6590,4
25656,batch04,49.57142857142857,60.0,2,7,6,3488,2010320M18Rik;Dlc1,2
25715,batch04,42.5,44.5,3,4,3,2266,Sp140l2,1
25778,batch01,43.333333333333336,40.0,1,3,2,2487,,0
25799,batch04,60.0,60.0,2,3,3,1673,Bco1;Cmip,2
25919,batch04,50.0,60.0,1,3,2,1622,Tnks;Gm45350,2
25920,batch04,54.0,60.0,1,12,6,4886,Mcph1;Slc7a2;Gm10649,3
26245,batch01,51.5,60.0,2,6,3,3575,Tmf1;Frmd4b;Tcf7l1;Gm15401,4
26279,batch01,55.0,60.0,1,7,4,3333,Zfp827,1
26287,batch03,46.7,60.0,1,10,4,3656,Wrn;Gsr;Gpm6a,3
26315,batch01,60.0,60.0,2,4,2,3746,Olfml3;Dennd2c,2
26404,batch04,46.8,60.0,1,10,5,4670,Hsd11b2;Zfhx3;Pard3;Cdh13,4
26472,batch04,60.0,60.0,1,2,2,2276,Rasgef1a,1
26486,batch02,45.666666666666664,60.0,2,6,3,3267,Iqschfp,1
26522,batch04,52.38461538461539,60.0,1,13,3,4641,Slc10a7;Ttc29;Nkd1;Gm45692,4
26623,batch01,46.0,60.0,1,4,2,2142,Tnip3,1
26648,batch03,60.0,60.0,2,2,2,1742,Gm12109,1
26649,batch03,49.23076923076923,60.0,3,13,3,4576,Gm21847;D6Ertd527e;Antxr1;Gfpt1;Gm44417,5
26656,batch04,60.0,60.0,1,3,3,3021,Slc20a2;Ap3m2,2
26679,batch04,30.833333333333332,36.5,2,6,4,2676,Camk1d,1
26707,batch01,60.0,60.0,2,3,2,1867,Itpr3,1
26772,batch04,0.5555555555555556,1.0,1,9,3,4894,Vmn2r40;Vmn2r48;Gm7230,3
26798,batch03,41.44444444444444,60.0,2,9,4,4336,Slc6a6;Ano2;Cd9;Plekhg6,4
26839,batch01,39.5,57.5,2,6,3,2369,Hpgds;Tnip3,2
26930,batch04,50.55555555555556,60.0,2,9,3,3444,Ahcyl2;Tspan33;Smo;Nrf1,4
26971,batch04,50.4,60.0,1,5,3,2200,4933400L20Rik;Cfdp1,2
27083,batch03,47.5,60.0,1,4,2,1851,Inpp4b;Nrg1,2
27084,batch04,44.0,60.0,1,5,3,2821,Ubxn8;Wrn;Ppp2cb,3
27193,batch04,31.2,35.0,2,5,3,2581,Aurkc;Vmn2r-ps36,2
27218,batch01,60.0,60.0,1,4,2,2337,Chchd6,1
27278,batch04,56.0,60.0,1,5,2,2628,Dlc1,1
27296,batch01,55.0,60.0,1,3,3,1723,Tent4b;Tox3,2
27442,batch04,44.666666666666664,60.0,1,6,2,2706,Shq1;Rybp;Kcp,3
27681,batch03,60.0,60.0,1,5,3,2836,,0
27744,batch04,46.25,60.0,1,4,2,2153,Gm43154;Exoc4,2
27766,batch02,53.833333333333336,60.0,1,6,3,2423,Gm31135;Lamp1,2
27847,batch01,60.0,60.0,2,3,2,1807,,0
27858,batch04,60.0,60.0,1,5,2,2303,Slc6a11;Atp2b2;Atg7,3
27927,batch02,45.25,60.0,1,4,2,3098,Asic2;Ccdc40,2
27974,batch03,45.25,60.0,2,4,2,2250,Slc6a6;Zfp655,2
28004,batch01,49.666666666666664,60.0,1,3,2,1678,Fam149a;Wrn,2
28066,batch01,42.666666666666664,60.0,1,3,2,1565,Pde4dip,1
28067,batch04,59.5,60.0,1,4,2,1981,Fxr1;Dnajc19;Plk4,3
28181,batch01,50.4,60.0,2,5,2,2820,Sh2d6;Plk4,2
28197,batch04,57.5,60.0,1,8,3,4092,Wwox;Zdhhc1,2
28294,batch04,50.5,60.0,1,4,2,2277,Mbtps1,1
28378,batch03,60.0,60.0,1,3,2,2021,Wnt3a,1
28384,batch04,60.0,60.0,1,3,2,2421,Nr3c2,1
28584,batch04,46.666666666666664,60.0,2,9,5,3548,Gm20696;Syn2;Calcr;Gm33576;Foxp1,5
28619,batch01,60.0,60.0,1,2,2,1712,Tenm3;Inpp4b,2
28732,batch01,38.285714285714285,60.0,2,7,3,2442,Noct;Elf2;Naa15,3
28770,batch01,60.0,60.0,1,2,2,1965,Map2k7;Gm31135,2
28782,batch01,59.2,60.0,1,5,2,2561,Gm21284;Wipf3;Znrf2,3
28789,batch02,49.2,60.0,1,5,2,3495,Nrf1,1
28809,batch04,60.0,60.0,2,7,4,3111,Cog8;Drg1;Sfi1;Zfhx3;Irf2,5
28842,batch01,45.0,60.0,1,4,3,2456,Pparg;Bcl2l13,2
28919,batch04,60.0,60.0,1,2,2,1522,Fndc3b;Pld1,2
28978,batch01,52.4,60.0,1,5,2,2329,Gm32352;Csnk2a2;Wfdc1,3
28981,batch04,60.0,60.0,1,2,2,2327,Nrg1,1
29170,batch03,5.538461538461538,0.0,2,13,4,5035,Gm4073,1
29224,batch01,60.0,60.0,1,5,2,2843,Gm12153,1
29239,batch01,23.75,17.5,1,4,3,2771,Gm4073;Vmn2r46;Gm3978;Vmn2r-ps45,4
29269,batch01,60.0,60.0,1,8,5,3213,Dlgap2;Gas6;Nrg1,3
29300,batch01,40.333333333333336,60.0,2,3,3,1949,Etl4;Klhdc10,2
29328,batch04,40.0,48.5,2,4,2,2129,Shcbp1,1
29373,batch03,60.0,60.0,1,5,2,3325,Emx1;Exoc6b;Sfxn5,3
29436,batch04,59.5,59.5,2,2,2,1502,Foxp1,1
29498,batch04,60.0,60.0,1,3,2,2425,Tmem209;Mkln1;Ssmem1,3
29501,batch01,60.0,60.0,1,4,2,2474,Gm43154;Plxna4,2
29813,batch01,40.333333333333336,60.0,1,3,2,1687,Vdac3;Plpp5,2
29881,batch04,15.0,0.0,2,4,3,2406,Fto;Gm20287;Gm3956,3
29972,batch01,60.0,60.0,2,2,2,1227,Fancd2,1
29980,batch01,60.0,60.0,1,4,2,2164,Hsd17b2;Cdh13,2
29981,batch03,60.0,60.0,2,7,3,4461,Plcg2;Hsd17b2;Frrs1,3
30003,batch01,57.93333333333333,60.0,1,15,3,4898,Gm45335,1
30018,batch01,60.0,60.0,1,4,2,2160,Mdfic2;Mitf,2
30046,batch03,60.0,60.0,2,5,2,2987,Ebf1,1
30209,batch04,44.642857142857146,60.0,3,14,7,3879,Map2k3;Iqsec1;Dpep1;Gcdh;Ankrd11;Tcf25,6
30213,batch01,60.0,60.0,2,4,3,1935,Disc1;Ankrd11,2
30279,batch04,50.25,60.0,1,4,3,2826,Cmtm2b;Sh2d4a;Pard3,3
30394,batch01,60.0,60.0,2,2,2,2161,,0
30412,batch04,52.63636363636363,60.0,2,11,5,3357,G930045G22Rik;Aoc1;Fam221a;Rnf145,4
30558,batch04,52.6,60.0,1,5,2,2899,Kcnd3;Kcnd3os,2
30620,batch04,54.666666666666664,60.0,2,9,4,3526,4930555F03Rik;Gm45824;Pcid2,3
30698,batch04,60.0,60.0,1,4,3,2330,Zfand4;Zfp9,2
30789,batch04,48.5,48.5,1,2,2,1536,2010016I18Rik,1
30797,batch04,28.77777777777778,32.0,5,9,6,3726,Bank1;Gm14697,2
30859,batch01,3.0,1.0,1,3,3,2921,Gm4073;Vmn2r36;Vmn2r47,3
30894,batch02,60.0,60.0,2,3,2,2012,Snx25,1
30941,batch02,49.2,60.0,1,5,2,2176,Hsd17b2,1
30984,batch01,30.0,30.0,1,4,2,2510,Tex45,1
31033,batch04,42.8,60.0,2,10,4,3250,Eefsec;Kbtbd12,2
31038,batch04,60.0,60.0,1,8,3,3289,Csmd1;Gm7706,2
31102,batch04,59.4,60.0,1,5,3,3619,Bcl9;Tuft1;Casq2,3
31173,batch01,7.0,7.0,1,2,2,1475,,0
31189,batch03,56.833333333333336,60.0,1,6,4,4406,Irag2;Itpr2,2
31191,batch02,60.0,60.0,1,6,3,2883,Arhgap25;Gm43937;Mgll,3
31199,batch01,60.0,60.0,1,2,2,1835,Mfap3l;Smarca5,2
31257,batch04,48.75,57.5,1,4,2,2053,,0
31405,batch01,40.666666666666664,60.0,2,3,3,2374,Rab43,1
31488,batch01,30.5,30.5,2,2,2,2341,Gm23284;Acadm,2
31619,batch04,60.0,60.0,2,6,2,2437,D030068K23Rik;Zfhx3,2
31694,batch03,59.142857142857146,60.0,1,7,3,3668,Magi3;Syt6,2
31745,batch01,60.0,60.0,1,4,2,2307,,0
31754,batch04,60.0,60.0,1,2,2,1543,St8sia1,1
31785,batch04,60.0,60.0,1,6,4,3114,Plxnd1;Or6d14;Exoc4;Cacna1c,4
31913,batch01,58.69230769230769,60.0,2,13,5,5455,Zc3hav1;Trim24;D630045J12Rik;Hipk2,4
31973,batch01,47.0,60.0,1,3,2,2561,,0
32006,batch04,60.0,60.0,1,4,3,2004,Sorbs2;Dlgap2;Fam149a,3
32095,batch01,60.0,60.0,1,5,4,2932,Fut10;Csmd1,2
32455,batch04,43.625,60.0,2,8,4,3579,,0
32472,batch04,59.4,60.0,1,5,2,2928,Usp13,1
32650,batch03,39.0,57.0,2,3,3,1968,Ank1;Fut10,2
32711,batch03,60.0,60.0,1,4,2,2789,Ccdc7a;Ccdc7b,2
32811,batch04,60.0,60.0,1,3,2,2341,Grin2a;Cpped1,2
32823,batch01,60.0,60.0,1,2,2,2290,Slc6a11;Atp2b2,2
32873,batch01,39.111111111111114,56.0,2,9,3,3222,Sorbs2os;Mtnr1a,2
32956,batch01,60.0,60.0,2,2,2,2011,,0
33036,batch04,29.214285714285715,30.5,1,14,3,5196,Vmn2r33;Vmn2r32;Vmn2r44,3
33046,batch04,53.8,60.0,1,5,3,3175,Abcc12;Afg3l1,2
33085,batch04,43.714285714285715,60.0,1,7,4,3755,Potefam3b;Sorbs2;Cd209a,3
33190,batch04,52.875,60.0,1,8,4,3815,Gnao1;Zfhx3;Nup93,3
33191,batch04,60.0,60.0,1,4,3,2001,Erc1;1700049E15Rik,2
33326,batch01,52.666666666666664,60.0,2,6,4,2683,Zfhx3;D030068K23Rik;Hydin,3
33368,batch04,50.285714285714285,60.0,1,7,5,3767,Nrg1,1
33370,batch03,60.0,60.0,1,2,2,1589,Gnao1;Cdh13,2
33384,batch04,60.0,60.0,1,7,3,3382,,0
33387,batch04,36.2,60.0,2,10,6,3884,Iqsec1;Inpp4b,2
33444,batch04,51.75,60.0,1,8,2,2807,Tmf1;Copg1;Uba3,3
33606,batch01,38.6,43.0,1,5,2,2155,Cdk8,1
33613,batch01,60.0,60.0,2,11,5,4830,Lonrf1;Dlgap2;Dctn6,3
33683,batch04,55.375,60.0,1,8,4,2787,Ccdc7a;Inpp4b,2
33752,batch03,48.0,60.0,1,4,2,2425,Gm7706,1
33866,batch04,51.81818181818182,60.0,1,11,3,3551,Gm38318;D030068K23Rik;Zfhx3,3
33920,batch02,60.0,60.0,1,4,2,2027,Zfp1006;Csmd1,2
33955,batch02,52.333333333333336,60.0,1,3,2,2070,Dennd2c;A230001M10Rik,2
33984,batch02,48.5,53.0,1,4,2,1780,Scrn1,1
34118,batch01,33.7,40.5,2,10,4,4440,Eri1;Gm33831,2
34167,batch04,43.5,56.5,2,4,3,3385,,0
34209,batch04,60.0,60.0,1,3,2,1871,Wwox,1
34219,batch04,60.0,60.0,2,5,2,2332,Prkca,1
34252,batch01,56.166666666666664,60.0,1,6,3,3551,,0
34292,batch04,46.81818181818182,60.0,2,11,2,4440,Pogz;Creb3l2;Tuft1;Cgn,4
34356,batch01,37.857142857142854,60.0,2,7,3,2621,Nrg1,1
34382,batch04,60.0,60.0,1,2,2,1457,Myom2;Ash2l,2
34385,batch01,60.0,60.0,2,5,2,2238,Coq9,1
34474,batch03,60.0,60.0,1,2,2,2014,Vmp1,1
34484,batch01,19.5,19.5,1,2,2,1450,,0
34524,batch04,60.0,60.0,1,5,3,2702,Bms1;Tet3,2
34587,batch04,60.0,60.0,1,10,3,4803,Lrig1;Frmd4b;9530026P05Rik;Gm32191,4
34757,batch03,42.5,54.5,1,4,2,2427,Gm15264,1
34838,batch04,60.0,60.0,2,2,2,2145,Grin2a;Snx27,2
34849,batch02,56.0,60.0,3,5,3,2922,Smc4;Zfp831,2
34877,batch04,60.0,60.0,1,5,3,2715,Atp7b;Palld;Nek1,3
34934,batch04,60.0,60.0,1,5,2,3039,Eri1;Mfhas1,2
35046,batch04,59.2,60.0,2,5,2,2075,Gli2,1
35052,batch03,55.5,60.0,1,6,2,3295,Klhl36;Nlrc5;Rspry1,3
35115,batch04,55.2,60.0,2,10,2,3822,Capza1;Amfr,2
35364,batch03,54.857142857142854,60.0,1,7,2,2893,Snx10;Skap2;Dgki,3
35499,batch03,60.0,60.0,1,3,2,2135,Obscn;Wnt3a,2
35602,batch01,52.166666666666664,60.0,1,6,3,3213,Gm44196;Frmd4b,2
35779,batch04,60.0,60.0,1,2,2,1711,Gm45253,1
35804,batch01,57.166666666666664,60.0,1,6,4,3340,Chd4;Atn1;Mgll,3
35916,batch01,60.0,60.0,1,2,2,1638,Marchf1,1
35932,batch04,60.0,60.0,1,4,4,2808,Inpp4b;Atp6v1b2,2
36070,batch03,18.25,6.0,2,4,2,2193,Gm43391;Pid1,2
36222,batch02,60.0,60.0,2,5,2,2343,1700060C16Rik;Sox5,2
36240,batch02,47.857142857142854,60.0,1,7,3,3331,2010013B24Rik;Atg7,2
36293,batch02,43.666666666666664,60.0,1,3,3,1990,,0
36451,batch04,44.42857142857143,60.0,1,7,3,3226,Cand2,1
36478,batch02,50.0,60.0,2,6,3,3153,Nrg1,1
36593,batch04,45.0,60.0,1,3,2,1708,Exoc4;Akr1b7;Lrguk,3
36596,batch01,54.5,60.0,1,6,2,2476,Cacna2d4;Bcl2l14;Wnt5b,3
36599,batch01,60.0,60.0,1,3,2,2387,Magi3,1
36622,batch04,51.6,60.0,1,5,3,2461,Foxp1;Chl1;Hrh1,3
36623,batch04,60.0,60.0,2,9,5,3451,Rad52;Rab11fip5;Cacna2d4;Fto;Cacna1c,5
36680,batch04,51.714285714285715,60.0,1,7,4,2100,Mmp2;Itgb1,2
36683,batch04,25.0,25.0,1,3,2,1678,Exoc6b,1
36902,batch04,60.0,60.0,1,6,4,3326,Cenpu;Prkaca;Il27ra,3
36973,batch04,55.8,60.0,2,10,7,5794,Inpp4b;Etl4;Fbxo31;Pard3,4
37119,batch02,45.125,60.0,1,8,3,3702,,0
37132,batch01,60.0,60.0,1,2,2,2229,4930488L21Rik,1
37216,batch01,55.57142857142857,60.0,2,7,2,3226,Gm11207;Gm38811,2
37299,batch04,57.07692307692308,60.0,2,13,9,7418,Shq1;Cyp26b1;Vax2;Gm38843;Prickle2;Sfxn5;Magi1,7
37430,batch04,60.0,60.0,1,3,2,2057,Chd9,1
37512,batch01,52.42857142857143,60.0,2,7,3,4204,Smo;Snd1;Prrt4,3
37547,batch04,60.0,60.0,1,2,2,1589,Urb2;Pgbd5,2
37640,batch03,60.0,60.0,1,2,2,1532,,0
37714,batch04,48.714285714285715,60.0,2,7,4,4435,Acsf3;Atp2b2;Atg7;Hrh1,4
37797,batch04,60.0,60.0,2,3,2,1918,Kifc1;Tapbp,2
37816,batch03,45.25,60.0,2,4,2,2280,Tmem116;Hectd4,2
37838,batch03,60.0,60.0,1,2,2,1573,Gm32592,1
37889,batch04,52.142857142857146,60.0,1,7,4,3783,Tox3;Csmd1,2
37898,batch04,44.857142857142854,60.0,2,7,2,2712,Gm7706;Csmd1;Gm45274,3
37899,batch04,60.0,60.0,1,7,4,3700,Tox3;Csmd1,2
37936,batch03,60.0,60.0,3,3,3,1919,Gm15614;Mir219a-1,2
38067,batch04,55.75,60.0,2,8,3,2984,Nalf1;Gm44626,2
38096,batch01,46.25,60.0,2,8,3,3566,Il17c;Gm20735;Zcchc14;Slc7a5,4
38296,batch03,59.285714285714285,60.0,1,7,3,2753,Gm45861;Gm45349;Zmat4,3
38374,batch01,60.0,60.0,2,4,3,2752,Magi1;Adamts9,2
38478,batch04,49.0,60.0,1,5,2,2429,Riiad1;Arnt,2
38536,batch01,49.0,60.0,1,4,2,2343,Aebp2;Gys2,2
38552,batch01,54.54545454545455,60.0,1,11,4,6242,Arhgap10;Psd3,2
38554,batch04,54.5,54.5,1,2,2,1984,,0
38597,batch03,60.0,60.0,1,2,2,1839,,0
38691,batch03,60.0,60.0,1,2,2,1781,,0
38849,batch04,39.5,60.0,2,8,2,2865,Cracr2a,1
38851,batch04,60.0,60.0,1,5,4,3246,Meikin;Drc3;Trim11;Gm12263,4
38867,batch04,50.666666666666664,60.0,2,6,4,2357,Rfx1;Cacna1a;Chchd3,3
38872,batch01,26.636363636363637,16.0,2,11,3,4931,Ezr;Tmem181b-ps;Tulp4;Gm2792;Tmem181c-ps;Gm2808,6
38878,batch04,46.0,60.0,2,4,3,2829,Skap2;Akr1d1;Alkbh8,3
38879,batch01,60.0,60.0,2,2,2,1564,Tpte;Pparg,2
39000,batch04,60.0,60.0,1,2,2,1509,Tmem178b;Mrps33,2
39019,batch03,39.666666666666664,53.0,1,6,3,2363,,0
39024,batch04,60.0,60.0,1,7,3,3223,Gm27167;Gpt2,2
39073,batch03,60.0,60.0,1,2,2,1596,Cacna1c,1
39089,batch04,60.0,60.0,1,3,2,1562,Tenm3,1
39563,batch01,51.111111111111114,60.0,1,9,3,5137,S100a2;Chia1,2
39575,batch04,58.0,60.0,1,5,2,2775,Trim33,1
39617,batch03,60.0,60.0,2,3,3,2521,Fhod1;Plekha5;Hsf4,3
39637,batch01,60.0,60.0,1,3,2,1710,Cers4;Nalf1,2
39733,batch04,60.0,60.0,1,2,2,1865,A330074K22Rik,1
39912,batch02,60.0,60.0,1,4,2,2886,Gm15475;Paip2b;Dysf;Zfp638,4
39933,batch01,17.5,15.5,2,4,2,2003,Slc39a8;Gm31243,2
39986,batch04,56.84615384615385,60.0,1,13,3,5578,Elovl6;Sclt1,2
40080,batch04,60.0,60.0,1,2,2,1529,Pard3;Ccdc7a,2
40083,batch04,60.0,60.0,1,3,2,1808,4930564D02Rik,1
40095,batch04,44.92307692307692,60.0,1,13,3,4877,Cacna1a;D030068K23Rik;Zfhx3,3
40102,batch04,37.142857142857146,50.0,3,7,4,2616,Otop1;Gm7233;Gm21154;Gm27008,4
40174,batch01,36.285714285714285,60.0,3,7,6,2665,Tenm3;Prag1,2
40194,batch04,55.4,60.0,1,5,3,2385,Marchf1;Csgalnact1,2
40299,batch04,34.30769230769231,45.0,1,13,6,5294,Trappc11;6820431F20Rik;Gm5907;Dlgap2,4
40300,batch01,48.0,60.0,1,4,3,1827,Sorbs2;Psd3;Pdlim3,3
40505,batch01,60.0,60.0,1,3,2,1740,,0
40523,batch01,60.0,60.0,1,4,2,2906,Atp5pb;Gm42890;Ddx20;Gm43584,4
40624,batch04,60.0,60.0,1,3,2,1770,D530014G21Rik,1
40664,batch04,60.0,60.0,1,2,2,1724,,0
40688,batch01,20.333333333333332,1.0,1,3,2,1742,Gm20482,1
40694,batch04,25.25,19.0,2,8,4,3375,Gm44748;4930433I11Rik;Gm20946;Gm5592;Vmn2r43,5
40773,batch01,52.25,60.0,1,8,4,3789,Ints10;Psd3;Csmd1,3
40921,batch04,49.333333333333336,60.0,1,3,3,1921,Isx;Tmem38a,2
41036,batch01,56.5,57.5,2,4,2,3462,,0
41086,batch04,51.5,60.0,1,6,4,3307,Cyld;Nr3c2,2
41286,batch02,60.0,60.0,1,3,2,1958,Csmd1;Mcph1,2
41366,batch04,54.666666666666664,60.0,2,3,2,1667,C1qtnf2;Gm42980,2
41451,batch04,56.0,60.0,1,4,2,2425,Tepsin;Npm1;Cep131,3
41487,batch03,60.0,60.0,1,7,2,3462,Myo16;3930402G23Rik,2
41496,batch01,31.5,31.5,1,2,2,1623,Slc6a17,1
41593,batch04,60.0,60.0,1,5,2,2449,,0
41735,batch03,60.0,60.0,1,2,2,1809,Vmn2r-ps89,1
41744,batch01,60.0,60.0,1,2,2,1608,Gm45307,1
41832,batch01,60.0,60.0,1,2,2,1587,Irf8;Zfhx3,2
41913,batch02,54.857142857142854,60.0,2,7,2,2770,Tiam2;Nox3;Gm45341,3
41982,batch04,21.75,13.5,2,4,3,2695,Etl4;n-R5s146,2
42040,batch04,50.8,60.0,2,5,4,2114,H1f8;Wnt5b,2
42046,batch03,60.0,60.0,1,3,2,1679,Agbl3;Creb3l2,2
42059,batch04,53.5,60.0,1,6,3,2662,Gm5907;Csmd1;Gm7706,3
42176,batch03,54.0,60.0,1,6,2,2720,Lrba;Gm37240,2
42225,batch04,48.6,60.0,1,5,3,2786,Setd5;Slc25a18,2
42239,batch04,54.54545454545455,60.0,2,11,7,6272,Kcnu1;Tmem255b;Upf3a;Tango6;Wdr17,5
42448,batch03,48.333333333333336,60.0,1,3,2,1714,Nrg1,1
42518,batch04,49.0,60.0,1,5,3,4075,Clec18a;Nfix;Nanos3,3
42528,batch04,50.0,60.0,3,5,3,2820,Urb2;Rab4a;4930502C17Rik;Gm45732,4
42607,batch04,40.0,60.0,5,5,5,1892,Gm33838;Pid1,2
42628,batch04,40.333333333333336,60.0,2,3,3,2545,Gm35021;Ppp1r3b,2
42641,batch03,56.333333333333336,60.0,1,3,2,3007,,0
42681,batch02,45.25,60.0,1,4,2,2056,Srgap3;Gxylt2,2
42682,batch01,60.0,60.0,1,5,3,3054,Prickle2,1
42811,batch04,40.714285714285715,60.0,1,7,4,3065,Sntb2;Hydin;D030068K23Rik;Chtf8;Adam32;Adam18,6
42848,batch04,60.0,60.0,1,2,2,1598,Dlc1;Gm30504,2
42866,batch04,46.833333333333336,60.0,1,6,3,3198,Chst5;Rbpms,2
43065,batch01,37.7,60.0,3,10,4,4061,Dlc1;Lonrf1,2
43066,batch03,60.0,60.0,1,12,4,6249,Sntb2;Mtss2;Cyb5b;Nfat5;Nqo1,5
43175,batch01,50.8,60.0,1,10,3,4289,4930555F03Rik;Tenm3;Gm45321,3
43206,batch04,55.666666666666664,60.0,1,3,3,1863,Vat1l;Cdh13,2
43270,batch01,14.666666666666666,13.0,4,9,6,4270,Vmn2r43;Vmn2r-ps36,2
43289,batch03,60.0,60.0,1,3,2,2127,Tex15,1
43335,batch01,60.0,60.0,1,2,2,1842,Gm45765,1
43339,batch01,59.666666666666664,60.0,1,3,2,1894,Caln1;Cyp3a57,2
43430,batch01,51.42857142857143,60.0,2,7,4,3422,Frmd4b;Gm43948;Foxp1;Mitf,4
43460,batch04,60.0,60.0,1,4,2,2551,Sox5,1
43475,batch04,60.0,60.0,1,3,2,2115,Kdm5a;Ano2,2
43594,batch04,60.0,60.0,1,3,2,2141,Prickle2,1
43745,batch04,40.333333333333336,60.0,2,9,4,3228,Chil4;Magi3;Chil3,3
43807,batch04,60.0,60.0,1,4,3,1911,Gm39204,1
43828,batch04,60.0,60.0,1,4,3,2291,Gse1,1
43845,batch04,58.583333333333336,60.0,1,12,2,5423,Hsd17b2;Cdh13,2
43846,batch01,56.285714285714285,60.0,1,7,2,5396,,0
43852,batch03,37.0,40.0,4,4,4,2038,Tenm1;Adad1,2
44097,batch01,53.0,53.0,1,2,2,1378,Vps45;Schip1,2
44132,batch02,60.0,60.0,2,3,2,2189,Rerg,1
44326,batch04,58.875,60.0,2,8,3,2917,,0
44591,batch04,60.0,60.0,1,3,2,2097,Marchf8;Plxnd1,2
44629,batch04,51.888888888888886,60.0,1,9,2,2790,Mrpl55;Akap10;Wnt3a,3
44727,batch01,34.25,38.5,3,4,4,2238,Qrfprl,1
44770,batch04,44.04,60.0,1,25,4,7441,Alms1;Kdm5a;Wnt5b,3
44793,batch01,60.0,60.0,2,3,2,1759,Parp12;Heatr6,2
44987,batch04,55.166666666666664,60.0,1,6,4,3883,Plxna1;Dera,2
45001,batch01,48.5,60.0,1,8,4,3176,Tbc1d9;Mgat4d;Nwd1;Zfp827,4
45164,batch01,53.333333333333336,60.0,1,3,2,1848,Rnf150;Tbc1d9;Inpp4b,3
45204,batch04,53.6,60.0,1,5,2,3174,Zc3hav1;Ubn2,2
45252,batch04,25.2,3.0,2,5,3,2594,Mkln1;Chchd3;2210408F21Rik,3
45335,batch04,56.285714285714285,60.0,1,7,2,2927,Ppfibp1;Gm6266;Ipo8,3
45470,batch03,60.0,60.0,1,5,2,3095,Neto2,1
45524,batch04,60.0,60.0,1,3,3,2160,Fgfr1,1
45593,batch03,60.0,60.0,1,2,2,2058,Tcf7l1,1
45744,batch03,51.0,60.0,1,5,2,2253,Sox2ot;Gm6639,2
45958,batch04,48.2,60.0,2,5,4,2662,Mfhas1,1
45978,batch04,46.3,60.0,1,10,3,3489,Sh3rf1;Ddx60;Snx25;Palld,4
46105,batch04,60.0,60.0,1,3,2,2088,Csgalnact1;Nrg1,2
46204,batch01,60.0,60.0,1,6,2,2802,Vax2;Nat8f1;Zfp638,3
46258,batch03,40.0,46.0,1,6,2,4335,,0
46322,batch03,52.55555555555556,60.0,1,9,2,4246,Col25a1;4930592C13Rik;Ptger3,3
46347,batch04,2.6,0.0,1,5,2,2999,Vmn2r-ps51;Vmn2r45,2
46403,batch01,52.142857142857146,60.0,2,7,3,3703,Yju2b,1
46473,batch03,38.8,48.0,2,5,3,1794,Slc6a1;Adra1b,2
46718,batch04,54.0,54.0,1,2,2,1365,Plekhg6,1
46816,batch03,60.0,60.0,1,4,3,2832,Dgki;Scrn1,2
46907,batch04,60.0,60.0,1,5,2,2945,Lnpep;Lix1,2
46923,batch04,60.0,60.0,2,7,3,3648,Prickle2,1
46959,batch03,52.75,59.5,1,4,3,1828,,0
47058,batch03,47.0,60.0,1,4,2,3004,Trmt1,1
47232,batch03,55.2,60.0,1,5,2,2324,Ndrg4,1
47286,batch03,58.77777777777778,60.0,2,9,2,3929,Gm42699;Magi3;Lmntd1,3
47398,batch04,54.2,60.0,2,10,4,4889,Dnajb8;Mgll;Chchd6,3
47418,batch01,60.0,60.0,1,2,2,1450,,0
47452,batch04,60.0,60.0,1,5,3,2612,Gm56875;4933431K23Rik;Gm27021,3
47479,batch04,60.0,60.0,1,2,2,1570,1700095J07Rik;Slc23a4,2
47528,batch04,20.833333333333332,12.5,1,6,2,2480,Vmn2r38,1
47561,batch04,46.714285714285715,60.0,2,7,5,2896,Cldn23;Ift122;Gm39149,3
47882,batch02,60.0,60.0,2,6,4,3472,Gm34419;Zmat4,2
47895,batch01,60.0,60.0,1,3,2,2195,Zmat4;Nrg1,2
47945,batch04,41.0,60.0,1,6,3,2624,Ido2,1
48042,batch04,51.5,60.0,2,6,2,2708,Ankfy1;Exoc6b;Zzef1;Spns3,4
48091,batch04,52.4,60.0,1,10,2,3519,Nrp1,1
48238,batch03,50.6,60.0,2,5,3,2738,Gm13230;Obscn;Btnl10,3
48427,batch01,45.857142857142854,60.0,4,14,4,4969,Chn2;Sfi1;Pde5a,3
48492,batch02,52.0,60.0,2,11,4,4378,Col23a1;Platr20;Agpat5;Zfp454,4
48504,batch01,34.333333333333336,34.0,2,3,3,1997,Vmn2r30;Vmn2r-ps47,2
48563,batch01,60.0,60.0,1,6,3,3162,Ccdc7a;Nrp1;Cmtm4,3
48718,batch04,60.0,60.0,1,3,3,1770,Sorbs2;Myo16;Rasa3,3
48860,batch01,48.75,60.0,1,4,3,2175,Primpol,1
48961,batch03,53.5,60.0,1,4,2,2385,,0
48976,batch04,60.0,60.0,1,3,2,2008,Prmt8;Far2,2
48988,batch02,60.0,60.0,1,4,2,2650,Gpt2;Ndrg4,2
48993,batch03,51.5,60.0,1,6,2,3285,Caprin2;Tspan9;9330102E08Rik;Dennd5b,4
49060,batch04,57.833333333333336,60.0,1,6,2,2856,Gm31135;Gm31463;Gm44626;Gm44622,4
49161,batch04,60.0,60.0,1,3,2,2339,Atp11b;Ift80,2
49311,batch04,60.0,60.0,2,3,3,2390,Bicd1,1
49312,batch03,39.0,39.0,1,5,2,2013,1700051A21Rik,1
